,hurricane beryl,#hurricanechris,hurricane chris,#hurricanedebby,hurricane debby,#hurricaneernesto,hurricane ernesto,hurricane gordon,#hurricaneisaac,hurricane isaac,hurricane kirk,#hurricaneleslie,hurricane leslie,#hurricanemichael,hurricane michael,hurricane nadine,#hurricanerafael,hurricane rafael,#hurricanesandy,hurricane sandy
2013-09-25,,,,,,,,,,,,,,,,,,,2.9137025479593072e-08,1.4278626647420346e-07
2013-09-26,,,,,,,,,,,,,,,,,,,2.244220604551438e-08,6.107755813193002e-07
2013-09-27,,,,,,,,,,,,,,,,,,,2.3668413293004565e-08,3.0070991596962107e-07
2013-09-28,,,,,,,,,,,,,,,,,,,0.0,1.2619485707498593e-07
2013-09-29,,,,,,,,,,,,,,,,,,,0.0,1.0649515469866511e-07
2013-09-30,,,,,,,,,,,,,,,,,,,0.0,3.890072858497191e-07
2013-10-01,,,,,,,,,,,,,,,,,,,0.0,3.8080931507457843e-07
2013-10-02,,,,,,,,,,,,,,,,,,,0.0,4.3823975567958327e-07
2013-10-03,,,,,,,,,,,,,,,,,,,2.9732365966029656e-08,3.64141718778044e-07
2013-10-04,,,,,,,,,,,,,,,,,,,2.429554657772121e-08,2.4718123567435766e-07
2013-10-05,,,,,,,,,,,,,,,,,,,0.0,1.2950907426913712e-07
2013-10-06,,,,,,,,,,,,,,,,,,,0.0,2.131008274954974e-07
2013-10-07,,,,,,,,,,,,,,,,,,,4.268593840030647e-08,6.198763538835671e-07
2013-10-08,,,,,,,,,,,,,,,,,,,3.662086799879957e-08,2.710880186997153e-07
2013-10-09,,,,,,,,,,,,,,,,,,,2.966541622981869e-08,3.8772130253517637e-07
2013-10-10,,,,,,,,,,,,,,,,,,,1.5064641926567645e-08,6.153141249984556e-07
2013-10-11,,,,,,,,,,,,,,,,,,,2.3752314475006433e-08,3.0214704481457053e-07
2013-10-12,,,,,,,,,,,,,,,,,,,0.0,2.654115065425777e-07
2013-10-13,,,,,,,,,,,,,,,,,,,0.0,2.623681564324141e-07
2013-10-14,,,,,,,,,,,,,,,,,,,3.472639517737604e-08,2.8790197925564715e-07
2013-10-15,,,,,,,,,,,,,,,,,,,4.950558839591271e-08,2.3914825082417817e-07
2013-10-16,,,,,,,,,,,,,,,,,,,3.684586295940297e-08,2.1675452945317144e-07
2013-10-17,,,,,,,,,,,,,,,,,,,2.2457517787327246e-08,2.6897986525135767e-07
2013-10-18,,,,,,,,,,,,,,,,,,,3.267952630536428e-08,2.226915074589407e-07
2013-10-19,,,,,,,,,,,,,,,,,,,8.082170914428052e-09,1.5907656689225315e-07
2013-10-20,,,,,,,,,,,,,,,,,,,0.0,2.8621119605249885e-07
2013-10-21,,,,,,,,,,,,,,,,,,,0.0,3.0256519426547413e-07
2013-10-22,,,,,,,,,,,,,,,,,,,1.473588103110231e-07,5.215582868145467e-07
