,#hurricanecindy,hurricane cindy,#hurricanedon,hurricane don,#hurricanefranklin,hurricane franklin,#hurricanegert,hurricane gert,#hurricaneharvey,hurricane harvey,#hurricaneirma,hurricane irma,#hurricanejose,hurricane jose,#hurricanekatia,hurricane katia,#hurricanelee,hurricane lee,#hurricanemaria,hurricane maria,#hurricanenate,hurricane nate,#hurricaneophelia,hurricane ophelia
2018-07-31,,,,,,,,,4.3163479000579e-08,2.2982167599908655e-07,0.0,2.1450023093248077e-07,,,,,,,8.6326958001158e-08,2.2982167599908655e-07,,,,
2018-08-01,,,,,,,,,4.2117459783125684e-08,2.540964077643492e-07,0.0,8.968108509329971e-08,,,,,,,4.2117459783125684e-08,2.3914956024879926e-07,,,,
2018-08-02,,,,,,,,,5.665189001256497e-08,2.11131408882606e-07,0.0,2.5637385364316446e-07,,,,,,,2.8325945006282484e-08,6.333942266478181e-07,,,,
2018-08-03,,,,,,,,,1.1762496608725197e-07,7.36572437268202e-07,2.9406241521812992e-08,2.037328017975878e-07,,,,,,,4.4109362282719485e-08,3.917938496107458e-07,,,,
2018-08-04,,,,,,,,,3.271493009792707e-08,5.061917019889564e-07,0.0,0.0,,,,,,,1.1450225534274476e-07,1.9200374903029378e-07,,,,
2018-08-05,,,,,,,,,0.0,2.7997820719629735e-07,0.0,0.0,,,,,,,6.559947688353154e-08,1.5748774154791727e-07,,,,
2018-08-06,,,,,,,,,1.4620172665701199e-08,3.4249180817974117e-07,4.38605179971036e-08,9.340685677629305e-08,,,,,,,1.4620172665701199e-08,1.556780946271551e-07,,,,
2018-08-07,,,,,,,,,0.0,2.4048329808173835e-07,5.648046234906479e-08,1.6533226743119515e-07,,,,,,,5.648046234906479e-08,2.4048329808173835e-07,,,,
2018-08-08,,,,,,,,,8.460338167330853e-08,4.2048511578050157e-07,0.0,1.2013860450871473e-07,,,,,,,2.8201127224436176e-08,2.1024255789025078e-07,,,,
2018-08-09,,,,,,,,,5.579461455594733e-08,2.8237868432102163e-07,4.18459609169605e-08,0.0,,,,,,,5.85843452837447e-07,4.651817273288409e-06,,,,
2018-08-10,,,,,,,,,2.88754753643179e-08,1.2302111880480063e-07,0.0,0.0,,,,,,,1.8769058986806636e-07,6.766161534264034e-07,,,,
2018-08-11,,,,,,,,,0.0,1.777767411418472e-07,0.0,1.2444371879929304e-07,,,,,,,1.8318859907434801e-07,8.355506833666819e-07,,,,
2018-08-12,,,,,,,,,6.452026561380346e-08,5.168781921751051e-08,1.6130066403450866e-08,8.614636536251751e-08,,,,,,,4.83901992103526e-08,5.685660113926157e-07,,,,
2018-08-13,,,,,,,,,4.4372664592708044e-08,4.5711003529125907e-07,1.4790888197569349e-08,7.881207505021709e-08,,,,,,,1.6269977017326282e-07,6.935462604419103e-07,,,,
2018-08-14,,,,,,,,,1.5868468514917205e-07,2.61188761932543e-07,0.0,2.1509662747385896e-07,,,,,,,1.5868468514917205e-07,9.832988684519267e-07,,,,
2018-08-15,,,,,,,,,1.7356998617384881e-07,3.5426174647621614e-07,0.0,1.5402684629400702e-07,,,,,,,1.7356998617384884e-07,1.1089932933168507e-06,,,,
2018-08-16,,,,,,,,,1.1447594222965852e-07,5.333701511129073e-07,0.0,1.5239147174654495e-07,,,,,,,5.723797111482926e-08,3.8097867936636233e-07,,,,
2018-08-17,,,,,,,,,1.1855098743858929e-07,3.789161696602202e-07,0.0,7.894086867921254e-08,,,,,,,5.927549371929464e-08,3.6312799592437767e-07,,,,
2018-08-18,,,,,,,,,,,0.0,5.2588105191145403e-08,,,,,,,1.6422430366308713e-08,2.9799926274982397e-07,,,,
2018-08-19,,,,,,,,,,,0.0,0.0,,,,,,,8.048714555090964e-08,2.0623988393369305e-07,,,,
2018-08-20,,,,,,,,,,,0.0,0.0,,,,,,,2.9605367701849433e-08,5.048228885688031e-07,,,,
2018-08-21,,,,,,,,,,,0.0,2.2787034833446372e-07,,,,,,,7.133651776695184e-08,2.2787034833446372e-07,,,,
2018-08-22,,,,,,,,,,,0.0,1.9870486613849285e-07,,,,,,,5.7445323182361756e-08,3.821247425740247e-07,,,,
2018-08-23,,,,,,,,,,,0.0,1.3829818915117088e-07,,,,,,,1.4438628853514826e-07,4.456274983759951e-07,,,,
2018-08-24,,,,,,,,,,,1.4561487643514746e-08,0.0,,,,,,,1.6017636407866222e-07,2.3280105751277182e-07,,,,
2018-08-25,,,,,,,,,,,0.0,0.0,,,,,,,3.242408261772978e-08,1.384414609886586e-07,,,,
2018-08-26,,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0211069616349692e-07,,,,
2018-08-27,,,,,,,,,,,0.0,7.956186996745314e-08,,,,,,,2.988296143913115e-08,2.5459798389585006e-07,,,,
2018-08-28,,,,,,,,,,,5.8805895426270046e-08,1.7216098360390442e-07,,,,,,,1.6171621242224262e-06,1.1487832905933258e-05,,,,
2018-08-29,,,,,,,,,,,4.37418122617748e-08,2.948711615553932e-07,,,,,,,1.1810289310679196e-06,7.837365083445979e-06,,,,
2018-08-30,,,,,,,,,,,2.891979183938711e-08,1.6936946719029343e-07,,,,,,,5.928557327074358e-07,2.9408698393950948e-06,,,,
2018-08-31,,,,,,,,,,,,,,,,,,,2.6185992705164343e-07,1.1009239465456457e-06,,,,
2018-09-01,,,,,,,,,,,,,,,,,,,4.737667007894501e-08,5.394782331743947e-07,,,,
2018-09-02,,,,,,,,,,,,,,,,,,,9.817089140461979e-08,1.083188151179522e-06,,,,
2018-09-03,,,,,,,,,,,,,,,,,,,1.074131475319121e-07,1.1774484861381278e-06,,,,
2018-09-04,,,,,,,,,,,,,,,,,,,8.486112589894804e-08,6.618831767769021e-07,,,,
2018-09-05,,,,,,,,,,,,,,,,,,,1.2753439538876437e-07,4.823756445763393e-07,,,,
2018-09-06,,,,,,,,,,,,,,,,,,,1.7111112118765493e-07,3.9454552945392393e-07,,,,
2018-09-07,,,,,,,,,,,,,,,,,,,8.657610382945154e-08,3.8426860879915475e-07,,,,
2018-09-08,,,,,,,,,,,,,,,,,,,1.2704372057191019e-07,2.3715502730967186e-07,,,,
2018-09-09,,,,,,,,,,,,,,,,,,,1.0887665623363884e-07,3.323612486925116e-07,,,,
2018-09-10,,,,,,,,,,,,,,,,,,,1.466028692028699e-07,9.055040910050346e-07,,,,
2018-09-11,,,,,,,,,,,,,,,,,,,1.1852155575383346e-06,5.999262829042837e-06,,,,
2018-09-12,,,,,,,,,,,,,,,,,,,1.7767487801456276e-06,8.524550532942742e-06,,,,
2018-09-13,,,,,,,,,,,,,,,,,,,4.1730640457982555e-06,2.2504929483430825e-05,,,,
2018-09-14,,,,,,,,,,,,,,,,,,,1.643370532234417e-06,9.052102466708962e-06,,,,
2018-09-15,,,,,,,,,,,,,,,,,,,6.891618717828762e-07,4.911296761170911e-06,,,,
2018-09-16,,,,,,,,,,,,,,,,,,,5.515633857332339e-07,3.043983200616757e-06,,,,
